"ID","Gene","TO_annotation","TO_ID"
"29591","AC234519.1_FG005","crop damage resistance","TO:0000236"
"29592","AC234519.1_FG005","disease resistance","TO:0000112"
"29593","AC234519.1_FG005","bacterial disease resistance","TO:0000315"
"29594","AC234519.1_FG005","bacterial blight disease resistance","TO:0000770"
"29595","AC234519.1_FG004","stress trait","TO:0000164"
"29596","AC234519.1_FG004","biotic stress trait","TO:0000179"
"29597","AC234519.1_FG004","crop damage resistance","TO:0000236"
"29598","AC234519.1_FG004","disease resistance","TO:0000112"
"29599","AC234519.1_FG004","bacterial disease resistance","TO:0000315"
"29600","AC234519.1_FG004","bacterial blight disease resistance","TO:0000770"
"29601","GRMZM2G179264","stress trait","TO:0000164"
"29602","GRMZM2G179264","biotic stress trait","TO:0000179"
"29603","GRMZM2G179264","crop damage resistance","TO:0000236"
"29604","GRMZM2G179264","disease resistance","TO:0000112"
"29605","GRMZM2G179264","bacterial disease resistance","TO:0000315"
"29606","GRMZM2G179264","bacterial blight disease resistance","TO:0000770"
"29607","GRMZM2G179274","stress trait","TO:0000164"
"29608","GRMZM2G179274","biotic stress trait","TO:0000179"
"29609","GRMZM2G179274","crop damage resistance","TO:0000236"
"29610","GRMZM2G179274","disease resistance","TO:0000112"
"29611","GRMZM2G179274","bacterial disease resistance","TO:0000315"
"29612","GRMZM2G179274","bacterial blight disease resistance","TO:0000770"
"29613","GRMZM2G479987","stress trait","TO:0000164"
"29614","GRMZM2G479987","biotic stress trait","TO:0000179"
"29615","GRMZM2G479987","crop damage resistance","TO:0000236"
"29616","GRMZM2G479987","disease resistance","TO:0000112"
"29617","GRMZM2G479987","bacterial disease resistance","TO:0000315"
"29618","GRMZM2G479987","bacterial blight disease resistance","TO:0000770"
"29619","GRMZM5G805609","stress trait","TO:0000164"
"29620","GRMZM5G805609","biotic stress trait","TO:0000179"
"29621","GRMZM5G805609","crop damage resistance","TO:0000236"
"29622","GRMZM5G805609","disease resistance","TO:0000112"
"29623","GRMZM5G805609","bacterial disease resistance","TO:0000315"
"29624","GRMZM5G805609","bacterial blight disease resistance","TO:0000770"
"29625","AC232238.2_FG005","stress trait","TO:0000164"
"29626","AC232238.2_FG005","biotic stress trait","TO:0000179"
"29627","AC232238.2_FG005","crop damage resistance","TO:0000236"
"29628","AC232238.2_FG005","disease resistance","TO:0000112"
"29629","AC232238.2_FG005","bacterial disease resistance","TO:0000315"
"29630","AC232238.2_FG005","bacterial blight disease resistance","TO:0000770"
"29631","AC232238.2_FG004","stress trait","TO:0000164"
"29632","AC232238.2_FG004","biotic stress trait","TO:0000179"
"29633","AC232238.2_FG004","crop damage resistance","TO:0000236"
"29634","AC232238.2_FG004","disease resistance","TO:0000112"
"29635","AC232238.2_FG004","bacterial disease resistance","TO:0000315"
"29636","AC232238.2_FG004","bacterial blight disease resistance","TO:0000770"
"29637","GRMZM2G057975","stress trait","TO:0000164"
"29638","GRMZM2G057975","biotic stress trait","TO:0000179"
"29639","GRMZM2G057975","crop damage resistance","TO:0000236"
"29640","GRMZM2G057975","disease resistance","TO:0000112"
"29641","GRMZM2G057975","bacterial disease resistance","TO:0000315"
"29642","GRMZM2G057975","bacterial blight disease resistance","TO:0000770"
"29643","GRMZM2G396248","stress trait","TO:0000164"
"29644","GRMZM2G396248","biotic stress trait","TO:0000179"
"29645","GRMZM2G396248","crop damage resistance","TO:0000236"
"29646","GRMZM2G396248","disease resistance","TO:0000112"
"29647","GRMZM2G396248","bacterial disease resistance","TO:0000315"
"29648","GRMZM2G396248","bacterial blight disease resistance","TO:0000770"
"29649","GRMZM2G396246","stress trait","TO:0000164"
"29650","GRMZM2G396246","biotic stress trait","TO:0000179"
"29651","GRMZM2G396246","crop damage resistance","TO:0000236"
"29652","GRMZM2G396246","disease resistance","TO:0000112"
"29653","GRMZM2G396246","bacterial disease resistance","TO:0000315"
"29654","GRMZM2G396246","bacterial blight disease resistance","TO:0000770"
"29655","GRMZM2G095670","stress trait","TO:0000164"
"29656","GRMZM2G095670","biotic stress trait","TO:0000179"
"29657","GRMZM2G095670","crop damage resistance","TO:0000236"
"29658","GRMZM2G095670","disease resistance","TO:0000112"
"29659","GRMZM2G095670","bacterial disease resistance","TO:0000315"
"29660","GRMZM2G095670","bacterial blight disease resistance","TO:0000770"
"29661","GRMZM2G174570","stress trait","TO:0000164"
"29662","GRMZM2G174570","biotic stress trait","TO:0000179"
"29663","GRMZM2G174570","crop damage resistance","TO:0000236"
"29664","GRMZM2G174570","disease resistance","TO:0000112"
"29665","GRMZM2G174570","bacterial disease resistance","TO:0000315"
"29666","GRMZM2G174570","bacterial blight disease resistance","TO:0000770"
"29667","GRMZM2G440785","stress trait","TO:0000164"
"29668","GRMZM2G440785","biotic stress trait","TO:0000179"
"29669","GRMZM2G440785","crop damage resistance","TO:0000236"
"29670","GRMZM2G440785","disease resistance","TO:0000112"
"29671","GRMZM2G440785","bacterial disease resistance","TO:0000315"
"29672","GRMZM2G440785","bacterial blight disease resistance","TO:0000770"
"29673","GRMZM2G566804","stress trait","TO:0000164"
"29674","GRMZM2G566804","biotic stress trait","TO:0000179"
"29675","GRMZM2G566804","crop damage resistance","TO:0000236"
"29676","GRMZM2G566804","disease resistance","TO:0000112"
"29677","GRMZM2G566804","bacterial disease resistance","TO:0000315"
"29678","GRMZM2G566804","bacterial blight disease resistance","TO:0000770"
"29679","GRMZM2G566400","stress trait","TO:0000164"
"29680","GRMZM2G566400","biotic stress trait","TO:0000179"
"29681","GRMZM2G566400","crop damage resistance","TO:0000236"
"29682","GRMZM2G566400","disease resistance","TO:0000112"
"29683","GRMZM2G566400","bacterial disease resistance","TO:0000315"
"29684","GRMZM2G566400","bacterial blight disease resistance","TO:0000770"
"29685","GRMZM2G139223","stress trait","TO:0000164"
"29686","GRMZM2G139223","biotic stress trait","TO:0000179"
"29687","GRMZM2G139223","crop damage resistance","TO:0000236"
"29688","GRMZM2G139223","disease resistance","TO:0000112"
"29689","GRMZM2G139223","bacterial disease resistance","TO:0000315"
"29690","GRMZM2G139223","bacterial blight disease resistance","TO:0000770"
"29691","GRMZM2G139198","stress trait","TO:0000164"
"29692","GRMZM2G139198","biotic stress trait","TO:0000179"
"29693","GRMZM2G139198","crop damage resistance","TO:0000236"
"29694","GRMZM2G139198","disease resistance","TO:0000112"
"29695","GRMZM2G139198","bacterial disease resistance","TO:0000315"
"29696","GRMZM2G139198","bacterial blight disease resistance","TO:0000770"
"29697","GRMZM2G139193","stress trait","TO:0000164"
"29698","GRMZM2G139193","biotic stress trait","TO:0000179"
"29699","GRMZM2G139193","crop damage resistance","TO:0000236"
"29700","GRMZM2G139193","disease resistance","TO:0000112"
"29701","GRMZM2G139193","bacterial disease resistance","TO:0000315"
"29702","GRMZM2G139193","bacterial blight disease resistance","TO:0000770"
"29703","GRMZM2G440003","stress trait","TO:0000164"
"29704","GRMZM2G440003","biotic stress trait","TO:0000179"
"29705","GRMZM2G440003","crop damage resistance","TO:0000236"
"29706","GRMZM2G440003","disease resistance","TO:0000112"
"29707","GRMZM2G440003","bacterial disease resistance","TO:0000315"
"29708","GRMZM2G440003","bacterial blight disease resistance","TO:0000770"
"29709","GRMZM2G139175","stress trait","TO:0000164"
"29710","GRMZM2G139175","biotic stress trait","TO:0000179"
"29711","GRMZM2G139175","crop damage resistance","TO:0000236"
"29712","GRMZM2G139175","disease resistance","TO:0000112"
"29713","GRMZM2G139175","bacterial disease resistance","TO:0000315"
"29714","GRMZM2G139175","bacterial blight disease resistance","TO:0000770"
"29715","GRMZM2G153863","stress trait","TO:0000164"
"29716","GRMZM2G153863","biotic stress trait","TO:0000179"
"29717","GRMZM2G153863","crop damage resistance","TO:0000236"
"29718","GRMZM2G153863","disease resistance","TO:0000112"
"29719","GRMZM2G153863","bacterial disease resistance","TO:0000315"
"29720","GRMZM2G153863","bacterial blight disease resistance","TO:0000770"
"29721","GRMZM2G083738","stress trait","TO:0000164"
"29722","GRMZM2G083738","biotic stress trait","TO:0000179"
"29723","GRMZM2G083738","crop damage resistance","TO:0000236"
"29724","GRMZM2G083738","disease resistance","TO:0000112"
"29725","GRMZM2G083738","bacterial disease resistance","TO:0000315"
"29726","GRMZM2G083738","bacterial blight disease resistance","TO:0000770"
"29727","GRMZM2G150453","stress trait","TO:0000164"
"29728","GRMZM2G150453","biotic stress trait","TO:0000179"
"29729","GRMZM2G150453","crop damage resistance","TO:0000236"
"29730","GRMZM2G150453","disease resistance","TO:0000112"
"29731","GRMZM2G150453","bacterial disease resistance","TO:0000315"
"29732","GRMZM2G150453","bacterial blight disease resistance","TO:0000770"
"29733","AC209819.3_FG008","stress trait","TO:0000164"
"29734","AC209819.3_FG008","biotic stress trait","TO:0000179"
"29735","AC209819.3_FG008","crop damage resistance","TO:0000236"
"29736","AC209819.3_FG008","disease resistance","TO:0000112"
"29737","AC209819.3_FG008","bacterial disease resistance","TO:0000315"
"29738","AC209819.3_FG008","bacterial blight disease resistance","TO:0000770"
"29739","GRMZM2G161988","stress trait","TO:0000164"
"29740","GRMZM2G161988","biotic stress trait","TO:0000179"
"29741","GRMZM2G161988","crop damage resistance","TO:0000236"
"29742","GRMZM2G161988","disease resistance","TO:0000112"
"29743","GRMZM2G161988","bacterial disease resistance","TO:0000315"
"29744","GRMZM2G161988","bacterial blight disease resistance","TO:0000770"
"29745","GRMZM2G347471","stress trait","TO:0000164"
"29746","GRMZM2G347471","biotic stress trait","TO:0000179"
"29747","GRMZM2G347471","crop damage resistance","TO:0000236"
"29748","GRMZM2G347471","disease resistance","TO:0000112"
"29749","GRMZM2G347471","fungal disease resistance","TO:0000439"
"29750","GRMZM2G347471","false smut disease resistance","TO:0000129"
"29751","GRMZM2G047152","stress trait","TO:0000164"
"29752","GRMZM2G047152","biotic stress trait","TO:0000179"
"29753","GRMZM2G047152","crop damage resistance","TO:0000236"
"29754","GRMZM2G047152","disease resistance","TO:0000112"
"29755","GRMZM2G047152","fungal disease resistance","TO:0000439"
"29756","GRMZM2G047152","false smut disease resistance","TO:0000129"
"29757","AC203955.3_FG005","stress trait","TO:0000164"
"29758","AC203955.3_FG005","biotic stress trait","TO:0000179"
"29759","AC203955.3_FG005","crop damage resistance","TO:0000236"
"29760","AC203955.3_FG005","disease resistance","TO:0000112"
"29761","AC203955.3_FG005","fungal disease resistance","TO:0000439"
"29762","AC203955.3_FG005","false smut disease resistance","TO:0000129"
"29763","AC199315.4_FG001","stress trait","TO:0000164"
"29764","AC199315.4_FG001","biotic stress trait","TO:0000179"
"29765","AC199315.4_FG001","crop damage resistance","TO:0000236"
"29766","AC199315.4_FG001","disease resistance","TO:0000112"
"29767","AC199315.4_FG001","fungal disease resistance","TO:0000439"
"29768","AC199315.4_FG001","false smut disease resistance","TO:0000129"
"29769","AC199315.4_FG002","stress trait","TO:0000164"
"29770","AC199315.4_FG002","biotic stress trait","TO:0000179"
"29771","AC199315.4_FG002","crop damage resistance","TO:0000236"
"29772","AC199315.4_FG002","disease resistance","TO:0000112"
"29773","AC199315.4_FG002","fungal disease resistance","TO:0000439"
"29774","AC199315.4_FG002","false smut disease resistance","TO:0000129"
"29775","GRMZM2G164341","stress trait","TO:0000164"
"29776","GRMZM2G164341","biotic stress trait","TO:0000179"
"29777","GRMZM2G164341","crop damage resistance","TO:0000236"
"29778","GRMZM2G164341","disease resistance","TO:0000112"
"29779","GRMZM2G164341","fungal disease resistance","TO:0000439"
"29780","GRMZM2G164341","false smut disease resistance","TO:0000129"
"29781","GRMZM2G028134","stress trait","TO:0000164"
"29782","GRMZM2G028134","biotic stress trait","TO:0000179"
"29783","GRMZM2G028134","crop damage resistance","TO:0000236"
"29784","GRMZM2G028134","disease resistance","TO:0000112"
"29785","GRMZM2G028134","fungal disease resistance","TO:0000439"
"29786","GRMZM2G028134","false smut disease resistance","TO:0000129"
"29787","GRMZM2G060516","stress trait","TO:0000164"
"29788","GRMZM2G060516","biotic stress trait","TO:0000179"
"29789","GRMZM2G060516","crop damage resistance","TO:0000236"
"29790","GRMZM2G060516","disease resistance","TO:0000112"
"29791","GRMZM2G060516","fungal disease resistance","TO:0000439"
"29792","GRMZM2G060516","NCLB area under disease progress curve","TO:0000693"
"29793","AC196465.3_FG002","stress trait","TO:0000164"
"29794","AC196465.3_FG002","biotic stress trait","TO:0000179"
"29795","AC196465.3_FG002","crop damage resistance","TO:0000236"
"29796","AC196465.3_FG002","disease resistance","TO:0000112"
"29797","AC196465.3_FG002","fungal disease resistance","TO:0000439"
"29798","AC196465.3_FG002","NCLB area under disease progress curve","TO:0000693"
"29799","GRMZM2G060541","stress trait","TO:0000164"
"29800","GRMZM2G060541","biotic stress trait","TO:0000179"
"29801","GRMZM2G060541","crop damage resistance","TO:0000236"
"29802","GRMZM2G060541","disease resistance","TO:0000112"
"29803","GRMZM2G060541","fungal disease resistance","TO:0000439"
"29804","GRMZM2G060541","NCLB area under disease progress curve","TO:0000693"
"29805","GRMZM2G359237","stress trait","TO:0000164"
"29806","GRMZM2G359237","biotic stress trait","TO:0000179"
"29807","GRMZM2G359237","crop damage resistance","TO:0000236"
"29808","GRMZM2G359237","disease resistance","TO:0000112"
"29809","GRMZM2G359237","fungal disease resistance","TO:0000439"
"29810","GRMZM2G359237","NCLB area under disease progress curve","TO:0000693"
"29811","AC196465.3_FG006","stress trait","TO:0000164"
"29812","AC196465.3_FG006","biotic stress trait","TO:0000179"
"29813","AC196465.3_FG006","crop damage resistance","TO:0000236"
"29814","AC196465.3_FG006","disease resistance","TO:0000112"
"29815","AC196465.3_FG006","fungal disease resistance","TO:0000439"
"29816","AC196465.3_FG006","NCLB area under disease progress curve","TO:0000693"
"29817","GRMZM2G179146","stress trait","TO:0000164"
"29818","GRMZM2G179146","biotic stress trait","TO:0000179"
"29819","GRMZM2G179146","crop damage resistance","TO:0000236"
"29820","GRMZM2G179146","disease resistance","TO:0000112"
"29821","GRMZM2G179146","fungal disease resistance","TO:0000439"
"29822","GRMZM2G179146","NCLB area under disease progress curve","TO:0000693"
"29823","GRMZM2G057618","stress trait","TO:0000164"
"29824","GRMZM2G057618","biotic stress trait","TO:0000179"
"29825","GRMZM2G057618","crop damage resistance","TO:0000236"
"29826","GRMZM2G057618","disease resistance","TO:0000112"
"29827","GRMZM2G057618","fungal disease resistance","TO:0000439"
"29828","GRMZM2G057618","NCLB area under disease progress curve","TO:0000693"
"29829","GRMZM2G175150","stress trait","TO:0000164"
"29830","GRMZM2G175150","biotic stress trait","TO:0000179"
"29831","GRMZM2G175150","crop damage resistance","TO:0000236"
"29832","GRMZM2G175150","disease resistance","TO:0000112"
"29833","GRMZM2G175150","fungal disease resistance","TO:0000439"
"29834","GRMZM2G175150","NCLB area under disease progress curve","TO:0000693"
"29835","AC203855.2_FG001","stress trait","TO:0000164"
"29836","AC203855.2_FG001","biotic stress trait","TO:0000179"
"29837","AC203855.2_FG001","crop damage resistance","TO:0000236"
"29838","AC203855.2_FG001","disease resistance","TO:0000112"
"29839","AC203855.2_FG001","fungal disease resistance","TO:0000439"
"29840","AC203855.2_FG001","NCLB area under disease progress curve","TO:0000693"
"29841","GRMZM2G163157","stress trait","TO:0000164"
"29842","GRMZM2G163157","biotic stress trait","TO:0000179"
"29843","GRMZM2G163157","crop damage resistance","TO:0000236"
