"ID","Gene","TO_annotation","TO_ID"
"10945","LOC_Os03g08120","collective plant structure morphology trait","TO:0000840"
"10946","LOC_Os03g08120","collective plant organ structure morphology trait","TO:0000842"
"10947","LOC_Os03g08120","shoot system morphology trait","TO:0000077"
"10948","LOC_Os03g08120","basal tiller number","TO:0001004"
"10949","LOC_Os03g08130","plant morphology trait","TO:0000017"
"10950","LOC_Os03g08130","plant structure morphology trait","TO:0000839"
"10951","LOC_Os03g08130","collective plant structure morphology trait","TO:0000840"
"10952","LOC_Os03g08130","collective plant organ structure morphology trait","TO:0000842"
"10953","LOC_Os03g08130","shoot system morphology trait","TO:0000077"
"10954","LOC_Os03g08130","basal tiller number","TO:0001004"
"10955","LOC_Os03g08140","plant morphology trait","TO:0000017"
"10956","LOC_Os03g08140","plant structure morphology trait","TO:0000839"
"10957","LOC_Os03g08140","collective plant structure morphology trait","TO:0000840"
"10958","LOC_Os03g08140","collective plant organ structure morphology trait","TO:0000842"
"10959","LOC_Os03g08140","shoot system morphology trait","TO:0000077"
"10960","LOC_Os03g08140","basal tiller number","TO:0001004"
"10961","LOC_Os03g08150","plant morphology trait","TO:0000017"
"10962","LOC_Os03g08150","plant structure morphology trait","TO:0000839"
"10963","LOC_Os03g08150","collective plant structure morphology trait","TO:0000840"
"10964","LOC_Os03g08150","collective plant organ structure morphology trait","TO:0000842"
"10965","LOC_Os03g08150","shoot system morphology trait","TO:0000077"
"10966","LOC_Os03g08150","basal tiller number","TO:0001004"
"10967","LOC_Os03g08120","fruit yield trait","TO:0000871"
"10968","LOC_Os03g08120","grain yield trait","TO:0000396"
"10969","LOC_Os03g08120","grain number","TO:0002759"
"10970","LOC_Os03g08120","filled grain percentage","TO:0000448"
"10971","LOC_Os03g08130","fruit yield trait","TO:0000871"
"10972","LOC_Os03g08130","grain yield trait","TO:0000396"
"10973","LOC_Os03g08130","grain number","TO:0002759"
"10974","LOC_Os03g08130","filled grain percentage","TO:0000448"
"10975","LOC_Os03g08140","fruit yield trait","TO:0000871"
"10976","LOC_Os03g08140","grain yield trait","TO:0000396"
"10977","LOC_Os03g08140","grain number","TO:0002759"
"10978","LOC_Os03g08140","filled grain percentage","TO:0000448"
"10979","LOC_Os03g08150","fruit yield trait","TO:0000871"
"10980","LOC_Os03g08150","grain yield trait","TO:0000396"
"10981","LOC_Os03g08150","grain number","TO:0002759"
"10982","LOC_Os03g08150","filled grain percentage","TO:0000448"
"10983","LOC_Os03g08480","yield trait","TO:0000371"
"10984","LOC_Os03g08480","spikelet number","TO:0000456"
"10985","LOC_Os03g08480","spikelets per panicle length","TO:0000565"
"10986","LOC_Os03g08490","yield trait","TO:0000371"
"10987","LOC_Os03g08490","spikelet number","TO:0000456"
"10988","LOC_Os03g08490","spikelets per panicle length","TO:0000565"
"10989","LOC_Os03g08500","yield trait","TO:0000371"
"10990","LOC_Os03g08500","spikelet number","TO:0000456"
"10991","LOC_Os03g08500","spikelets per panicle length","TO:0000565"
"10992","LOC_Os03g08510","yield trait","TO:0000371"
"10993","LOC_Os03g08510","spikelet number","TO:0000456"
"10994","LOC_Os03g08510","spikelets per panicle length","TO:0000565"
"10995","LOC_Os03g08740","biochemical trait","TO:0000277"
"10996","LOC_Os03g08740","mineral and ion content related trait","TO:0000465"
"10997","LOC_Os03g08740","copper content","TO:0020092"
"10998","LOC_Os03g08740","copper concentration","TO:0006052"
"10999","LOC_Os03g08754","biochemical trait","TO:0000277"
"11000","LOC_Os03g08754","mineral and ion content related trait","TO:0000465"
"11001","LOC_Os03g08754","copper content","TO:0020092"
"11002","LOC_Os03g08754","copper concentration","TO:0006052"
"11003","LOC_Os03g08930","quality trait","TO:0000597"
"11004","LOC_Os03g08930","fruit quality trait","TO:0002728"
"11005","LOC_Os03g08930","grain quality trait","TO:0000162"
"11006","LOC_Os03g08930","milled rice","TO:0000144"
"11007","LOC_Os03g08940","quality trait","TO:0000597"
"11008","LOC_Os03g08940","fruit quality trait","TO:0002728"
"11009","LOC_Os03g08940","grain quality trait","TO:0000162"
"11010","LOC_Os03g08940","milled rice","TO:0000144"
"11011","LOC_Os03g08950","quality trait","TO:0000597"
"11012","LOC_Os03g08950","fruit quality trait","TO:0002728"
"11013","LOC_Os03g08950","grain quality trait","TO:0000162"
"11014","LOC_Os03g08950","milled rice","TO:0000144"
"11015","LOC_Os03g09170","biochemical trait","TO:0000277"
"11016","LOC_Os03g09170","mineral and ion content related trait","TO:0000465"
"11017","LOC_Os03g09170","molybdenum concentration","TO:0006056"
"11018","LOC_Os03g09180","biochemical trait","TO:0000277"
"11019","LOC_Os03g09180","mineral and ion content related trait","TO:0000465"
"11020","LOC_Os03g09180","molybdenum concentration","TO:0006056"
"11021","LOC_Os03g09190","biochemical trait","TO:0000277"
"11022","LOC_Os03g09190","mineral and ion content related trait","TO:0000465"
"11023","LOC_Os03g09190","molybdenum concentration","TO:0006056"
"11024","LOC_Os03g09200","biochemical trait","TO:0000277"
"11025","LOC_Os03g09200","mineral and ion content related trait","TO:0000465"
"11026","LOC_Os03g09200","molybdenum concentration","TO:0006056"
"11027","LOC_Os03g09210","plant morphology trait","TO:0000017"
"11028","LOC_Os03g09210","plant structure morphology trait","TO:0000839"
"11029","LOC_Os03g09210","multi-tissue plant structure morphology trait","TO:0000836"
"11030","LOC_Os03g09210","fruit morphology trait","TO:0002629"
"11031","LOC_Os03g09210","fruit length","TO:0002626"
"11032","LOC_Os03g09210","grain length","TO:0000734"
"11033","LOC_Os03g09220","plant morphology trait","TO:0000017"
"11034","LOC_Os03g09220","plant structure morphology trait","TO:0000839"
"11035","LOC_Os03g09220","multi-tissue plant structure morphology trait","TO:0000836"
"11036","LOC_Os03g09220","fruit morphology trait","TO:0002629"
"11037","LOC_Os03g09220","fruit length","TO:0002626"
"11038","LOC_Os03g09220","grain length","TO:0000734"
"11039","LOC_Os03g09210","fruit width","TO:0002627"
"11040","LOC_Os03g09210","grain width","TO:0000975"
"11041","LOC_Os03g09220","fruit width","TO:0002627"
"11042","LOC_Os03g09220","grain width","TO:0000975"
"11043","LOC_Os03g09220","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"11044","LOC_Os03g09220","cardinal organ part morphology trait","TO:0000754"
"11045","LOC_Os03g09220","leaf lamina morphology trait","TO:0000829"
"11046","LOC_Os03g09220","leaf lamina length","TO:0002690"
"11047","LOC_Os03g09230","plant morphology trait","TO:0000017"
"11048","LOC_Os03g09230","plant structure morphology trait","TO:0000839"
"11049","LOC_Os03g09230","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"11050","LOC_Os03g09230","cardinal organ part morphology trait","TO:0000754"
"11051","LOC_Os03g09230","leaf lamina morphology trait","TO:0000829"
"11052","LOC_Os03g09230","leaf lamina length","TO:0002690"
"11053","LOC_Os03g09250","plant morphology trait","TO:0000017"
"11054","LOC_Os03g09250","plant structure morphology trait","TO:0000839"
"11055","LOC_Os03g09250","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"11056","LOC_Os03g09250","cardinal organ part morphology trait","TO:0000754"
"11057","LOC_Os03g09250","leaf lamina morphology trait","TO:0000829"
"11058","LOC_Os03g09250","leaf lamina length","TO:0002690"
"11059","LOC_Os03g09260","plant morphology trait","TO:0000017"
"11060","LOC_Os03g09260","plant structure morphology trait","TO:0000839"
"11061","LOC_Os03g09260","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"11062","LOC_Os03g09260","cardinal organ part morphology trait","TO:0000754"
"11063","LOC_Os03g09260","leaf lamina morphology trait","TO:0000829"
"11064","LOC_Os03g09260","leaf lamina length","TO:0002690"
"11065","LOC_Os03g09310","biochemical trait","TO:0000277"
"11066","LOC_Os03g09310","mineral and ion content related trait","TO:0000465"
"11067","LOC_Os03g09310","molybdenum concentration","TO:0006056"
"11068","LOC_Os03g09810","biochemical trait","TO:0000277"
"11069","LOC_Os03g09810","mineral and ion content related trait","TO:0000465"
"11070","LOC_Os03g09810","molybdenum concentration","TO:0006056"
"11071","LOC_Os03g09910","biochemical trait","TO:0000277"
"11072","LOC_Os03g09910","mineral and ion content related trait","TO:0000465"
"11073","LOC_Os03g09910","molybdenum concentration","TO:0006056"
"11074","LOC_Os03g09920","biochemical trait","TO:0000277"
"11075","LOC_Os03g09920","mineral and ion content related trait","TO:0000465"
"11076","LOC_Os03g09920","molybdenum concentration","TO:0006056"
"11077","LOC_Os03g09930","biochemical trait","TO:0000277"
"11078","LOC_Os03g09930","mineral and ion content related trait","TO:0000465"
"11079","LOC_Os03g09930","molybdenum concentration","TO:0006056"
"11080","LOC_Os03g09940","biochemical trait","TO:0000277"
"11081","LOC_Os03g09940","mineral and ion content related trait","TO:0000465"
"11082","LOC_Os03g09940","molybdenum concentration","TO:0006056"
"11083","LOC_Os03g09980","biochemical trait","TO:0000277"
"11084","LOC_Os03g09980","mineral and ion content related trait","TO:0000465"
"11085","LOC_Os03g09980","molybdenum concentration","TO:0006056"
"11086","LOC_Os03g09990","biochemical trait","TO:0000277"
"11087","LOC_Os03g09990","mineral and ion content related trait","TO:0000465"
"11088","LOC_Os03g09990","molybdenum concentration","TO:0006056"
"11089","LOC_Os03g10000","biochemical trait","TO:0000277"
"11090","LOC_Os03g10000","mineral and ion content related trait","TO:0000465"
"11091","LOC_Os03g10000","molybdenum concentration","TO:0006056"
"11092","LOC_Os03g10010","biochemical trait","TO:0000277"
"11093","LOC_Os03g10010","mineral and ion content related trait","TO:0000465"
"11094","LOC_Os03g10010","molybdenum concentration","TO:0006056"
"11095","LOC_Os03g10100","biochemical trait","TO:0000277"
"11096","LOC_Os03g10100","mineral and ion content related trait","TO:0000465"
"11097","LOC_Os03g10100","molybdenum concentration","TO:0006056"
"11098","LOC_Os03g10110","biochemical trait","TO:0000277"
"11099","LOC_Os03g10110","mineral and ion content related trait","TO:0000465"
"11100","LOC_Os03g10110","molybdenum concentration","TO:0006056"
"11101","LOC_Os03g10120","biochemical trait","TO:0000277"
"11102","LOC_Os03g10120","mineral and ion content related trait","TO:0000465"
"11103","LOC_Os03g10120","molybdenum concentration","TO:0006056"
"11104","LOC_Os03g10500","plant morphology trait","TO:0000017"
"11105","LOC_Os03g10500","plant structure morphology trait","TO:0000839"
"11106","LOC_Os03g10500","multi-tissue plant structure morphology trait","TO:0000836"
"11107","LOC_Os03g10500","fruit morphology trait","TO:0002629"
"11108","LOC_Os03g10500","fruit length","TO:0002626"
"11109","LOC_Os03g10500","grain length","TO:0000734"
"11110","LOC_Os03g10510","plant morphology trait","TO:0000017"
"11111","LOC_Os03g10510","plant structure morphology trait","TO:0000839"
"11112","LOC_Os03g10510","multi-tissue plant structure morphology trait","TO:0000836"
"11113","LOC_Os03g10510","fruit morphology trait","TO:0002629"
"11114","LOC_Os03g10510","fruit length","TO:0002626"
"11115","LOC_Os03g10510","grain length","TO:0000734"
"11116","LOC_Os03g10520","plant morphology trait","TO:0000017"
"11117","LOC_Os03g10520","plant structure morphology trait","TO:0000839"
"11118","LOC_Os03g10520","multi-tissue plant structure morphology trait","TO:0000836"
"11119","LOC_Os03g10520","fruit morphology trait","TO:0002629"
"11120","LOC_Os03g10520","fruit length","TO:0002626"
"11121","LOC_Os03g10520","grain length","TO:0000734"
"11122","LOC_Os03g10500","fruit width","TO:0002627"
"11123","LOC_Os03g10500","grain width","TO:0000975"
"11124","LOC_Os03g10510","fruit width","TO:0002627"
"11125","LOC_Os03g10510","grain width","TO:0000975"
"11126","LOC_Os03g10520","fruit width","TO:0002627"
"11127","LOC_Os03g10520","grain width","TO:0000975"
"11128","LOC_Os03g10610","plant morphology trait","TO:0000017"
"11129","LOC_Os03g10610","plant structure morphology trait","TO:0000839"
"11130","LOC_Os03g10610","multi-tissue plant structure morphology trait","TO:0000836"
"11131","LOC_Os03g10610","fruit morphology trait","TO:0002629"
"11132","LOC_Os03g10610","fruit length","TO:0002626"
"11133","LOC_Os03g10610","grain length","TO:0000734"
"11134","LOC_Os03g10620","plant morphology trait","TO:0000017"
"11135","LOC_Os03g10620","plant structure morphology trait","TO:0000839"
"11136","LOC_Os03g10620","multi-tissue plant structure morphology trait","TO:0000836"
"11137","LOC_Os03g10620","fruit morphology trait","TO:0002629"
"11138","LOC_Os03g10620","fruit length","TO:0002626"
"11139","LOC_Os03g10620","grain length","TO:0000734"
"11140","LOC_Os03g10630","plant morphology trait","TO:0000017"
"11141","LOC_Os03g10630","plant structure morphology trait","TO:0000839"
"11142","LOC_Os03g10630","multi-tissue plant structure morphology trait","TO:0000836"
"11143","LOC_Os03g10630","fruit morphology trait","TO:0002629"
"11144","LOC_Os03g10630","fruit length","TO:0002626"
"11145","LOC_Os03g10630","grain length","TO:0000734"
"11146","LOC_Os03g10640","plant morphology trait","TO:0000017"
"11147","LOC_Os03g10640","plant structure morphology trait","TO:0000839"
"11148","LOC_Os03g10640","multi-tissue plant structure morphology trait","TO:0000836"
"11149","LOC_Os03g10640","fruit morphology trait","TO:0002629"
"11150","LOC_Os03g10640","fruit length","TO:0002626"
"11151","LOC_Os03g10640","grain length","TO:0000734"
"11152","LOC_Os03g10650","plant morphology trait","TO:0000017"
"11153","LOC_Os03g10650","plant structure morphology trait","TO:0000839"
"11154","LOC_Os03g10650","multi-tissue plant structure morphology trait","TO:0000836"
"11155","LOC_Os03g10650","fruit morphology trait","TO:0002629"
"11156","LOC_Os03g10650","fruit length","TO:0002626"
"11157","LOC_Os03g10650","grain length","TO:0000734"
"11158","LOC_Os03g10610","fruit width","TO:0002627"
"11159","LOC_Os03g10610","grain width","TO:0000975"
"11160","LOC_Os03g10620","fruit width","TO:0002627"
"11161","LOC_Os03g10620","grain width","TO:0000975"
"11162","LOC_Os03g10630","fruit width","TO:0002627"
"11163","LOC_Os03g10630","grain width","TO:0000975"
"11164","LOC_Os03g10640","fruit width","TO:0002627"
"11165","LOC_Os03g10640","grain width","TO:0000975"
"11166","LOC_Os03g10650","fruit width","TO:0002627"
"11167","LOC_Os03g10650","grain width","TO:0000975"
"11168","LOC_Os03g10680","plant morphology trait","TO:0000017"
"11169","LOC_Os03g10680","plant structure morphology trait","TO:0000839"
"11170","LOC_Os03g10680","multi-tissue plant structure morphology trait","TO:0000836"
"11171","LOC_Os03g10680","fruit morphology trait","TO:0002629"
"11172","LOC_Os03g10680","fruit length","TO:0002626"
"11173","LOC_Os03g10680","grain length","TO:0000734"
"11174","LOC_Os03g10700","plant morphology trait","TO:0000017"
"11175","LOC_Os03g10700","plant structure morphology trait","TO:0000839"
